,ID,text,type,tags,rating,num_ratings,link
1944,2129,"I know it doesn't look like a lot to you ladies, but believe me, we do a lot of crap for that: fight wars, build bridges, pay cover.... ",Dirty,,,,http://jokes.cc.com/funny-dirty/1pgqh4/louis-ramey--the-male-orgasm
1945,2131,What's the difference between basketball and sex? In basketball you dribble before you shoot! ,Dirty,,,,http://jokes.cc.com/funny-dirty/8qzwbt/love---basketball
1946,2132, Q: What's the difference between love and herpes? A: Herpes lasts forever. ,Dirty,,,,http://jokes.cc.com/funny-dirty/ov2p9c/love-and-herpes-
1947,2133,"A man was eating in a fancy restaurant, and there was a gorgeous woman eating at the next table. He had been checking her out all night, but lacked the nerve to go talk to her. Suddenly she sneezed and her glass eye went flying out of its socket towards the man. With lightning quick reflexes, he caught it in mid-air. ''Oh my gosh, I am so sorry,'' she said as she popped her eye back in the socket. ''Let me buy you dinner to make it up to you.'' They enjoyed a wonderful dinner together and afterwards the woman invited him back to her place for a drink. They went back to her house, and after some time, she took him into her bedroom and began undressing him. The couple had wild, passionate sex many times during the night. The next morning when he awoke, she had already gotten up and brought him breakfast in bed. The guy was amazed and said ''You know, you are the perfect woman. Are you this nice to every guy you meet?'' ''No, she replied. ""You just happened to catch my eye!'' ",Dirty,,,,http://jokes.cc.com/funny-dirty/eouvko/love-at-first-sight
1948,2134,Q: What do you get if you cross LSD with birth control? A: A trip without the kids! ,Dirty,,,,http://jokes.cc.com/funny-dirty/d1tpva/lsd-cocktail
1949,2137,Q: Why was Oprah stopped at the airport? A: She was arrested for carrying 300 pounds of crack in her pants. ,Dirty,,,,http://jokes.cc.com/funny-dirty/y8tkjv/major-crackage
1950,2138,Q: Why does it take one million sperm to fertilize one egg? A: They don't stop to ask for directions  ,Dirty,,,,http://jokes.cc.com/funny-dirty/dtypfi/male-disorientation
1951,2139,How can you tell if a man is lying? His lips are moving. ,Dirty,,,,http://jokes.cc.com/funny-dirty/oy8tdl/male-lie-detector
1952,2140,"What does a guy say when he's going to masturbate? ""I'm gonna to go hit the sack!"" ",Dirty,,,,http://jokes.cc.com/funny-dirty/upwbrq/male-masturbation
1953,2142,"A women came home one day with a mirror and told her husband it was magic.  Her husband told her to prove it. She said watch, ''Mirror, mirror on the wall, make my boobs biggest of all.'' Sure enough, they grew huge. The husband was amazed and said, ""Ooh, oooh, let me try! Mirror, mirror show me more, make my dick touch the floor.'' His legs fell off. ",Dirty,,,,http://jokes.cc.com/funny-dirty/xru2m0/man-in-the-mirror
1954,2143,"A man and his wife were on their honeymoon. The husband took off his pants and handed them to his wife. ""See if they fit."" ""They don't."" ""Now you see who will wear the pants in this house.""  She thought a little while, and took off her panties and asked him to try them on. ""I can't get into these."" ""And you won't, either, with that attitude."" ",Dirty,,,,http://jokes.cc.com/funny-dirty/qjabkh/man-of-the-house
1955,2144,"They say that every man has a female side. I read that in Cosmo. I don't know about you guys, but when I find mine I'm going to rub it really hard. I am just going to go nuts because I want my party to last a half an hour, too. ",Dirty,,,,http://jokes.cc.com/funny-dirty/vojrz3/mark-brazill--female-side
1956,2145,"I went to buy some condoms today, and I said to the pharmacist, 'Excuse me, I need some condoms.' And he said, 'Just a minute.' And I said, 'Oh, that's my brand.' ",Dirty,,,,http://jokes.cc.com/funny-dirty/9t4zhh/mark-cohen--buying-condoms
1957,2146,"I just broke up with my girlfriend, and my father really helped me through the break up. He said, 'Would you forgot about this girl? She's no good in bed anyway.' ",Dirty,,,,http://jokes.cc.com/funny-dirty/i0d3tk/mark-cohen--my-father-s-counsel
1958,2147,"Rich people are bad in bed, and poor people are good in bed. That's because sex is free and poor people love free stuff. You will never get oral sex from a rich girl, but a poor girl will gobble your knob like a block of government cheese. ",Dirty,,,,http://jokes.cc.com/funny-dirty/yfk1pn/mark-gross--poor-people-are-better-in-bed
1959,2148,"Hey, have you guys read that bald men make better lovers? Oh, well, 'cause I've been writing it everywhere. ",Dirty,,,,http://jokes.cc.com/funny-dirty/mmtx5u/mark-roberts--bald-men-make-better-lovers
1960,2149,"Remember Barbie heads? The girls do. The guys are like, 'Barbie's giving head now? I've got to go shopping.' ",Dirty,,,,http://jokes.cc.com/funny-dirty/u8q6f4/maryellen-hooper--barbie-heads
1961,2150,What is the difference between mayonnaise and semen? Mayonnaise doesn't shoot down your throat at 40 miles per hour.   ,Dirty,,,,http://jokes.cc.com/funny-dirty/vp6gsc/mayo-and-semen
1962,2151,"Yes, that's a pistol drill in my pants, and yes, I'm glad to see you.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/c1a6a2/mechanic-booty-call----drill
1963,2152,"I'll try to keep the air emissions to a minimum.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/v5vl03/mechanic-booty-call----emissions
1964,2153,"Aw, is your engine overheating?
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/clcuin/mechanic-booty-call----engine
1965,2154,"I have a snap-on gasket scraper, if you're into that sort of thing.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/45xpoy/mechanic-booty-call----scraper
1966,2155,How do you know that an auto mechanic just had sex? One of his fingers is clean ,Dirty,,,,http://jokes.cc.com/funny-dirty/ip8bmk/mechanical-sex
1967,2156,How would you like to sire a bastard? You can tell your friends about it well into your hag years. ,Dirty,,,,http://jokes.cc.com/funny-dirty/aku4nl/medieval-booty-call----bastard
1968,2157,"Why yes, that is a bodkin in my codpiece. I went a-hunting today. But I am happy to see you.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/w0xxp8/medieval-booty-call----bodkin
1969,2158,"I'm looking for a cave to rest my dragon in.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/y3t23a/medieval-booty-call----cave
1970,2159,"You're plague-free, I'm plague-free--we must be destined to meet.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/jr4ue3/medieval-booty-call----disease
1971,2160,"Want to grab something to eat? I know this serf who makes the most amazing gruel.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/l0aghv/medieval-booty-call----food
1972,2161,"I'm searching for the Holy Grail. Can I check your pantaloons?
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/livrcr/medieval-booty-call----grail
1973,2162,"Your poorly thatched hut or mine?
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/4wvbkm/medieval-booty-call----hut
1974,2163,"No, don't worry, that's not infected. It's supposed to be red.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/dbbzng/medieval-booty-call----infection
1975,2164,"I'm known for my thrusting.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/lh3g38/medieval-booty-call----known
1976,2165,"Don't you want to know why they call me Lance-a-lot?
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/pdc9yj/medieval-booty-call----nickname
1977,2166,Some parts of me are hard even without armor. ,Dirty,,,,http://jokes.cc.com/funny-dirty/eff05f/medieval-booty-call----parts
1978,2167,"Don't worry, the plague left a few of my parts intact.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/domgu4/medieval-booty-call----plague
1979,2168,"Want to see a passion play? There's one being performed in my pants.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/2w4fi7/medieval-booty-call----play
1980,2169,"Now there's a rack I'd like to be stretched out on.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/ooxn6s/medieval-booty-call----rack
1981,2170,"I'm just hanging out, minding my own business. He yells from across the room something he thinks is funny. He's like, 'What's the matter, Megan? You don't have any children because your husband's got a low sperm count?'... I was like, 'I don't know -- doesn't taste like it.' ",Dirty,,,,http://jokes.cc.com/funny-dirty/6pdlc7/megan-mooney--my-father-s-rude-friend
1982,2171,"How many men does it take to screw in a lightbulb? One, men will screw anything. ",Dirty,,,,http://jokes.cc.com/funny-dirty/e4l6a5/men--n--lightbulbs
1983,2172,"Q: Why is a man's pee yellow and his sperm white?
 A: So he can tell if he's coming or going. ",Dirty,,,,http://jokes.cc.com/funny-dirty/p01468/men-and-directions
1984,2173,"A man walks up to a stranger in the street.
 ""Do you like pussy cats?"" said the stranger.
 ""Yeah, I do,"" said the man. ""But how did you   know my name was 'Katz?''   ",Dirty,,,,http://jokes.cc.com/funny-dirty/fxkqf4/meow--baby
1985,2174,"The forecast calls for a wintry mix followed by a warming trend of you in my hot tub.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/0ixpah/meteorologist-booty-call----forecast
1986,2175,"Doppler radar's picking up a ridge of high pressure... in my pants.
  ",Dirty,,,,http://jokes.cc.com/funny-dirty/1g9fsz/meteorologist-booty-call----pressure
1987,2176,"If you're gonna blame teen sex on rock 'n' roll, why don't we just blame incest on country and western? ",Dirty,,,,http://jokes.cc.com/funny-dirty/8835lr/mike-dugan--blaming-music
1988,2177,"Roxanne Pulitzer: sex scandal, Florida. William Kennedy Smith: sex scandal, Florida. Pee-Wee Herman: sex scandal, Florida. Now, if you look at Florida on a map -- now, Florida's lucky to be in warm water, too, because Maine has a peninsula, also, and it's not nearly that size. ",Dirty,,,,http://jokes.cc.com/funny-dirty/qrn8ap/mike-dugan--florida-sex-scandals
1989,2178,"Q: Why can't Miss Piggy count to 70?
 
 A: Because she gets a frog in her throat at 69. ",Dirty,,,,http://jokes.cc.com/funny-dirty/j0fp9j/miss-piggy-s-addition
1990,2180,How is a soyburger like a dildo? They''re both substitutes for meat. ,Dirty,,,,http://jokes.cc.com/funny-dirty/aqw8a7/mmmmmmmmmm---
1991,2181,What is Moby Dick's father's name? Papa Boner. ,Dirty,,,,http://jokes.cc.com/funny-dirty/g4losi/moby-dick
1992,2182,"Q: What food diminishes a woman's sex drive by 90%?
 
 A: Her wedding cake. ",Dirty,,,,http://jokes.cc.com/funny-dirty/ggbvpq/modern-science
1993,2189,"What do mopeds and fat ladies have in common?  
 
   They're both a great ride until someone sees you on one. ",Dirty,,,,http://jokes.cc.com/funny-dirty/r2nnpn/mopeds-and-fat-ladies
1994,2190,"Q: What is worse than waking up the morning after an orgy with pubic hair in your teeth?
 
 A: Waking up with a lump in your throat and a string hanging out of your mouth. ",Dirty,,,,http://jokes.cc.com/funny-dirty/t3ioci/morning-after-the-orgy
1995,2191,"A man came back from a long business trip to find that his son had a new $300 mountain bike. ""How'd you get that, son?"" ""By hiking."" ""Hiking?"" ""Yeah, every night, Mom's boss came over and gave me $20 to take a hike."" ",Dirty,,,,http://jokes.cc.com/funny-dirty/bzytge/mountain-bike
1996,2192,"A typical macho man married typical good-looking woman and, after the wedding, laid down the following rules:   ''I'll be home when I want, if I want and at what time I want -- and I don't expect any hassle from you. I expect dinner to be on the table unless I tell you otherwise. I'll go hunting, fishing, boozing, and card-playing when I want with my old buddies and don't you give me a hard time about it. Those are my rules. Any comments?'' His new bride said, ''No, that's fine with me. Just understand that there'll be sex here at 7 o'clock every night -- whether you're here or not.'' ",Dirty,,,,http://jokes.cc.com/funny-dirty/0j16kt/mr--macho
1997,2193,"Did you hear about the X-rated murder mystery? In the end, everybody did it! ",Dirty,,,,http://jokes.cc.com/funny-dirty/4xwk2d/murder-mystery-porn
1998,2194,"Two boys argue over whose parents are better.
 
 The first boy says, ""My dad's better than your dad.""
 
 The other boy says, ""Well, my mom is better than your mom.""
 
 The first boy pauses, ""I guess you're right. My dad says the same thing."" ",Dirty,,,,http://jokes.cc.com/funny-dirty/w4a47n/my-dad-s-better
1999,2196,Show me a man that thinks baseball is the national pastime and I'll show you a man who never played doctor when he was a kid! ,Dirty,,,,http://jokes.cc.com/funny-dirty/k1mdco/national-pastime
2000,2197,"A little Native American boy asks his chief how babies in their tribe get their names. The chief replies, ""When a baby is born, the father takes him outside of the teepee, holds him over his head, and names him after the first thing he sees - like 'Running-Wolf' or 'Flying-Cloud'. Why do you ask, Two-Dogs-Screwing?"" ",Dirty,,,,http://jokes.cc.com/funny-dirty/uxcchb/native-american-hijinx
2001,2199,Q: What's a 68? A: You do me and I owe you! ,Dirty,,,,http://jokes.cc.com/funny-dirty/mpjy22/new-favorite-number
2002,2200,"Shortly after having her ninth baby, an Irish Catholic woman runs into her parish priest.
 
 He congratulates her on the new offspring and says, ""Nine children is certainly a full house.""
 
 ""Well,"" she replies, ""I don't know how I get pregnant so often. It must be something in the air.""
 
 ""Yes,"" says the priest, ""your legs."" ",Dirty,,,,http://jokes.cc.com/funny-dirty/pu33n8/nine-is-enough
2003,2201,Q: What do you call a woman with no arms and no legs who is having her period? A: Flo.  ,Dirty,,,,http://jokes.cc.com/funny-dirty/glev5o/no-arms-or-legs
2004,2203,"A guy goes to see a doctor who asks him, ""What seems to be the matter?"" The patient answers, ""You have to promise not to laugh."" The doctor nods, and the patient pulls down his pants and reveals a very small penis. Holding back laughter, the doctor managed to ask, ""What's the problem?"" The patient replied, ""It's swollen.""  ",Dirty,,,,http://jokes.cc.com/funny-dirty/8tn8ef/no-laughing-matter
2005,2204,"Q. Who is the most popular guy at a nudist colony?    
 A. The guy who can carry a cup of coffee and a dozen donuts. Q. Who is the most popular girl at a nudist colony?   
 A. The girl who can eat the last donut. ",Dirty,,,,http://jokes.cc.com/funny-dirty/pfzwfw/nudist-bmoc
2006,2205,"A guy joined a nudist camp and when he told his mom she didn't believe him. So he sent her a picture of his top half.  A week later his grandma wanted a picture but he accidently sent the bottom half. Knowing she had bad eyesight,  he didn't think much of it. A week later his grandma wrote a letter saying, that she didn't like his haircut, because it made his nose look too big. ",Dirty,,,,http://jokes.cc.com/funny-dirty/3kr2x3/nudist-camp
